pH	C:NaCl	C:U	C:BC	T	Time	C/C0
6	3.00E-02	1.00E-05	0	25	60	0.91667
6	3.00E-02	1.00E-05	0	25	64	0.93611
6	3.00E-02	1.00E-05	0	25	68	0.94222
6	3.00E-02	1.00E-05	0	25	72	0.90889
6	3.00E-02	1.00E-05	0	25	76	0.95778
6	3.00E-02	1.00E-05	0	25	80	0.90167
6	3.00E-02	1.00E-05	0	25	84	0.97389
6	3.00E-02	1.00E-05	0	25	88	0.95111
6	3.00E-02	1.00E-05	0	25	92	0.97778
6	3.00E-02	1.00E-05	0	25	96	0.965
6	3.00E-02	1.00E-05	0	25	100	0.985
6	3.00E-02	1.00E-05	0	25	104	0.99889
6	3.00E-02	1.00E-05	0	25	108	0.97333
6	3.00E-02	1.00E-05	0	25	112	0.97833
6	3.00E-02	1.00E-05	0	25	116	0.99333
6	3.00E-02	1.00E-05	0	25	120	0.95722
6	3.00E-02	1.00E-05	0	25	124	0.98
6	3.00E-02	1.00E-05	0	25	128	0.98222
6	3.00E-02	1.00E-05	0	25	132	0.97278
6	3.00E-02	1.00E-05	0	25	136	0.94278
6	3.00E-02	1.00E-05	0	25	140	0.90444
6	3.00E-02	1.00E-05	0	25	144	0.95833
6	3.00E-02	1.00E-05	0	25	148	0.96833
6	3.00E-02	1.00E-05	0	25	152	0.98556
6	3.00E-02	1.00E-05	0	25	156	0.94722
6	3.00E-02	1.00E-05	0	25	160	0.95111
6	3.00E-02	1.00E-05	0	25	164	0.98889
6	3.00E-02	1.00E-05	0	25	168	0.92444
6	3.00E-02	1.00E-05	0	25	172	0.94444
6	3.00E-02	1.00E-05	0	25	176	0.94278
6	3.00E-02	1.00E-05	0	25	180	0.95778
6	3.00E-02	1.00E-05	0	25	184	0.94889
6	3.00E-02	1.00E-05	0	25	188	0.94444
6	3.00E-02	1.00E-05	0	25	192	1.01222
6	3.00E-02	1.00E-05	0	25	196	1.00833
6	3.00E-02	1.00E-05	0	25	200	1.01167
6	3.00E-02	1.00E-05	0	25	204	1.00278
6	3.00E-02	1.00E-05	0	25	208	0.96944
6	3.00E-02	1.00E-05	0	25	212	0.95833
6	3.00E-02	1.00E-05	0	25	216	0.90611
6	3.00E-02	1.00E-05	0	25	220	0.42222
6	3.00E-02	1.00E-05	0	25	224	0.14722
6	3.00E-02	1.00E-05	0	25	228	0.08833
6	3.00E-02	1.00E-05	0	25	232	0.03111
6	3.00E-02	1.00E-05	0	25	236	0.02222
6	3.00E-02	1.00E-05	0	25	240	0
6	1.00E-01	1.00E-05	0	25	4	0.01253
6	1.00E-01	1.00E-05	0	25	8	-0.00955
6	1.00E-01	1.00E-05	0	25	12	-0.00477
6	1.00E-01	1.00E-05	0	25	16	0.13544
6	1.00E-01	1.00E-05	0	25	20	0.3747
6	1.00E-01	1.00E-05	0	25	24	0.37411
6	1.00E-01	1.00E-05	0	25	28	0.44511
6	1.00E-01	1.00E-05	0	25	32	0.38962
6	1.00E-01	1.00E-05	0	25	36	0.41527
6	1.00E-01	1.00E-05	0	25	40	0.40692
6	1.00E-01	1.00E-05	0	25	44	0.4463
6	1.00E-01	1.00E-05	0	25	48	0.38663
6	1.00E-01	1.00E-05	0	25	52	0.42124
6	1.00E-01	1.00E-05	0	25	56	0.45048
6	1.00E-01	1.00E-05	0	25	60	0.46062
6	1.00E-01	1.00E-05	0	25	64	0.44928
6	1.00E-01	1.00E-05	0	25	68	0.48747
6	1.00E-01	1.00E-05	0	25	72	0.48866
6	1.00E-01	1.00E-05	0	25	76	0.49761
6	1.00E-01	1.00E-05	0	25	80	0.4457
6	1.00E-01	1.00E-05	0	25	84	0.46241
6	1.00E-01	1.00E-05	0	25	88	0.46838
6	1.00E-01	1.00E-05	0	25	92	0.46122
6	1.00E-01	1.00E-05	0	25	96	0.45644
6	1.00E-01	1.00E-05	0	25	100	0.45167
6	1.00E-01	1.00E-05	0	25	104	0.45883
6	1.00E-01	1.00E-05	0	25	108	0.47076
6	1.00E-01	1.00E-05	0	25	112	0.4827
6	1.00E-01	1.00E-05	0	25	116	0.46659
6	1.00E-01	1.00E-05	0	25	120	0.47017
6	1.00E-01	1.00E-05	0	25	124	0.46838
6	1.00E-01	1.00E-05	0	25	128	0.48389
6	1.00E-01	1.00E-05	0	25	132	0.48031
6	1.00E-01	1.00E-05	0	25	136	0.48687
6	1.00E-01	1.00E-05	0	25	140	0.50955
6	1.00E-01	1.00E-05	0	25	144	0.50716
6	1.00E-01	1.00E-05	0	25	148	0.4994
6	1.00E-01	1.00E-05	0	25	152	0.4994
6	1.00E-01	1.00E-05	0	25	156	0.48807
6	1.00E-01	1.00E-05	0	25	160	0.48628
6	1.00E-01	1.00E-05	0	25	164	0.48329
6	1.00E-01	1.00E-05	0	25	168	0.49165
6	1.00E-01	1.00E-05	0	25	172	0.5006
6	1.00E-01	1.00E-05	0	25	176	0.50477
6	1.00E-01	1.00E-05	0	25	180	0.49344
6	1.00E-01	1.00E-05	0	25	184	0.50358
6	1.00E-01	1.00E-05	0	25	188	0.51253
6	1.00E-01	1.00E-05	0	25	192	0.4827
6	1.00E-01	1.00E-05	0	25	196	0.4105
6	1.00E-01	1.00E-05	0	25	200	0.41289
6	1.00E-01	1.00E-05	0	25	204	0.40811
6	1.00E-01	1.00E-05	0	25	208	0.43019
6	1.00E-01	1.00E-05	0	25	212	0.22136
6	1.00E-01	1.00E-05	0	25	216	0.05788
6	1.00E-01	1.00E-05	0	25	220	0.02983
6	1.00E-01	1.00E-05	0	25	224	0.01909
6	1.00E-01	1.00E-05	0	25	228	0.00179
6	1.00E-01	1.00E-05	0	25	232	-0.00358
6	1.00E-01	1.00E-05	0	25	236	0.01909
6	1.00E-01	1.00E-05	0	25	240	0.01134
3.5	1.00E-03	1.00E-05	0	25	4	0
3.5	1.00E-03	1.00E-05	0	25	8	0.00858
3.5	1.00E-03	1.00E-05	0	25	12	0.00429
3.5	1.00E-03	1.00E-05	0	25	16	0.01288
3.5	1.00E-03	1.00E-05	0	25	20	0.00858
3.5	1.00E-03	1.00E-05	0	25	24	0.01717
3.5	1.00E-03	1.00E-05	0	25	28	0.00858
3.5	1.00E-03	1.00E-05	0	25	32	0
3.5	1.00E-03	1.00E-05	0	25	36	0.06009
3.5	1.00E-03	1.00E-05	0	25	40	0.09442
3.5	1.00E-03	1.00E-05	0	25	44	0.07725
3.5	1.00E-03	1.00E-05	0	25	48	0.12017
3.5	1.00E-03	1.00E-05	0	25	52	0.14163
3.5	1.00E-03	1.00E-05	0	25	56	0.20172
3.5	1.00E-03	1.00E-05	0	25	60	0.26609
3.5	1.00E-03	1.00E-05	0	25	64	0.25751
3.5	1.00E-03	1.00E-05	0	25	68	0.35193
3.5	1.00E-03	1.00E-05	0	25	72	0.42489
3.5	1.00E-03	1.00E-05	0	25	76	0.46352
3.5	1.00E-03	1.00E-05	0	25	80	0.5279
3.5	1.00E-03	1.00E-05	0	25	84	0.57082
3.5	1.00E-03	1.00E-05	0	25	88	0.59657
3.5	1.00E-03	1.00E-05	0	25	92	0.61803
3.5	1.00E-03	1.00E-05	0	25	96	0.63519
3.5	1.00E-03	1.00E-05	0	25	100	0.66953
3.5	1.00E-03	1.00E-05	0	25	104	0.6867
3.5	1.00E-03	1.00E-05	0	25	108	0.72961
3.5	1.00E-03	1.00E-05	0	25	112	0.75107
3.5	1.00E-03	1.00E-05	0	25	116	0.77253
3.5	1.00E-03	1.00E-05	0	25	120	0.76824
3.5	1.00E-03	1.00E-05	0	25	124	0.7897
3.5	1.00E-03	1.00E-05	0	25	128	0.7897
3.5	1.00E-03	1.00E-05	0	25	132	0.85408
3.5	1.00E-03	1.00E-05	0	25	136	0.81974
3.5	1.00E-03	1.00E-05	0	25	140	0.85837
3.5	1.00E-03	1.00E-05	0	25	144	0.81974
3.5	1.00E-03	1.00E-05	0	25	148	0.82403
3.5	1.00E-03	1.00E-05	0	25	152	0.83691
3.5	1.00E-03	1.00E-05	0	25	156	0.84549
3.5	1.00E-03	1.00E-05	0	25	160	0.897
3.5	1.00E-03	1.00E-05	0	25	164	0.87554
3.5	1.00E-03	1.00E-05	0	25	168	0.88412
3.5	1.00E-03	1.00E-05	0	25	172	0.84979
3.5	1.00E-03	1.00E-05	0	25	176	0.86695
3.5	1.00E-03	1.00E-05	0	25	180	0.87124
3.5	1.00E-03	1.00E-05	0	25	184	0.88412
3.5	1.00E-03	1.00E-05	0	25	188	0.85408
3.5	1.00E-03	1.00E-05	0	25	192	0.82403
3.5	1.00E-03	1.00E-05	0	25	196	0.88841
3.5	1.00E-03	1.00E-05	0	25	200	0.82833
3.5	1.00E-03	1.00E-05	0	25	204	0.83262
3.5	1.00E-03	1.00E-05	0	25	208	0.86695
3.5	1.00E-03	1.00E-05	0	25	212	0.82833
3.5	1.00E-03	1.00E-05	0	25	216	0.87554
3.5	1.00E-03	1.00E-05	0	25	220	0.76824
3.5	1.00E-03	1.00E-05	0	25	224	0.43777
3.5	1.00E-03	1.00E-05	0	25	228	0.13734
3.5	1.00E-03	1.00E-05	0	25	232	0.08584
3.5	1.00E-03	1.00E-05	0	25	236	0.12017
3.5	1.00E-03	1.00E-05	0	25	240	0.09013
4.5	1.00E-03	1.00E-05	0	25	4	0
4.5	1.00E-03	1.00E-05	0	25	8	0
4.5	1.00E-03	1.00E-05	0	25	12	0
4.5	1.00E-03	1.00E-05	0	25	16	0
4.5	1.00E-03	1.00E-05	0	25	20	0
4.5	1.00E-03	1.00E-05	0	25	24	0
4.5	1.00E-03	1.00E-05	0	25	28	0
4.5	1.00E-03	1.00E-05	0	25	32	0
4.5	1.00E-03	1.00E-05	0	25	36	0
4.5	1.00E-03	1.00E-05	0	25	40	0
4.5	1.00E-03	1.00E-05	0	25	44	0
4.5	1.00E-03	1.00E-05	0	25	48	0
4.5	1.00E-03	1.00E-05	0	25	52	0.00738
4.5	1.00E-03	1.00E-05	0	25	56	0.01107
4.5	1.00E-03	1.00E-05	0	25	60	0.00369
4.5	1.00E-03	1.00E-05	0	25	64	0.00738
4.5	1.00E-03	1.00E-05	0	25	68	0.01845
4.5	1.00E-03	1.00E-05	0	25	72	0.0369
4.5	1.00E-03	1.00E-05	0	25	76	0.0369
4.5	1.00E-03	1.00E-05	0	25	80	0.08118
4.5	1.00E-03	1.00E-05	0	25	84	0.07749
4.5	1.00E-03	1.00E-05	0	25	88	0.13284
4.5	1.00E-03	1.00E-05	0	25	92	0.21771
4.5	1.00E-03	1.00E-05	0	25	96	0.28044
4.5	1.00E-03	1.00E-05	0	25	100	0.35055
4.5	1.00E-03	1.00E-05	0	25	104	0.37638
4.5	1.00E-03	1.00E-05	0	25	108	0.4797
4.5	1.00E-03	1.00E-05	0	25	112	0.63469
4.5	1.00E-03	1.00E-05	0	25	116	0.64207
4.5	1.00E-03	1.00E-05	0	25	120	0.67159
4.5	1.00E-03	1.00E-05	0	25	124	0.67528
4.5	1.00E-03	1.00E-05	0	25	128	0.69742
4.5	1.00E-03	1.00E-05	0	25	132	0.73063
4.5	1.00E-03	1.00E-05	0	25	136	0.78229
4.5	1.00E-03	1.00E-05	0	25	140	0.76384
4.5	1.00E-03	1.00E-05	0	25	144	0.75277
4.5	1.00E-03	1.00E-05	0	25	148	0.75277
4.5	1.00E-03	1.00E-05	0	25	152	0.78967
4.5	1.00E-03	1.00E-05	0	25	156	0.83764
4.5	1.00E-03	1.00E-05	0	25	160	0.83764
4.5	1.00E-03	1.00E-05	0	25	164	0.81919
4.5	1.00E-03	1.00E-05	0	25	168	0.77122
4.5	1.00E-03	1.00E-05	0	25	172	0.78967
4.5	1.00E-03	1.00E-05	0	25	176	0.83764
4.5	1.00E-03	1.00E-05	0	25	180	0.84133
4.5	1.00E-03	1.00E-05	0	25	184	0.8155
4.5	1.00E-03	1.00E-05	0	25	188	0.85978
4.5	1.00E-03	1.00E-05	0	25	192	0.81919
4.5	1.00E-03	1.00E-05	0	25	196	0.80443
4.5	1.00E-03	1.00E-05	0	25	200	0.84871
4.5	1.00E-03	1.00E-05	0	25	204	0.87823
4.5	1.00E-03	1.00E-05	0	25	208	0.85609
4.5	1.00E-03	1.00E-05	0	25	212	0.8524
4.5	1.00E-03	1.00E-05	0	25	216	0.85978
4.5	1.00E-03	1.00E-05	0	25	220	0.88192
4.5	1.00E-03	1.00E-05	0	25	224	0.84133
4.5	1.00E-03	1.00E-05	0	25	228	0.7048
4.5	1.00E-03	1.00E-05	0	25	232	0.46494
4.5	1.00E-03	1.00E-05	0	25	236	0.369
4.5	1.00E-03	1.00E-05	0	25	240	0.27306
6.5	1.00E-03	1.00E-05	0	25	4	0
6.5	1.00E-03	1.00E-05	0	25	8	0
6.5	1.00E-03	1.00E-05	0	25	12	0
6.5	1.00E-03	1.00E-05	0	25	16	0
6.5	1.00E-03	1.00E-05	0	25	20	0
6.5	1.00E-03	1.00E-05	0	25	24	0
6.5	1.00E-03	1.00E-05	0	25	28	0
6.5	1.00E-03	1.00E-05	0	25	32	0
6.5	1.00E-03	1.00E-05	0	25	36	0
6.5	1.00E-03	1.00E-05	0	25	40	0
6.5	1.00E-03	1.00E-05	0	25	44	0
6.5	1.00E-03	1.00E-05	0	25	48	0
6.5	1.00E-03	1.00E-05	0	25	52	0
6.5	1.00E-03	1.00E-05	0	25	56	0
6.5	1.00E-03	1.00E-05	0	25	60	0
6.5	1.00E-03	1.00E-05	0	25	64	0.00463
6.5	1.00E-03	1.00E-05	0	25	68	0.00926
6.5	1.00E-03	1.00E-05	0	25	72	0.03704
6.5	1.00E-03	1.00E-05	0	25	76	0.06481
6.5	1.00E-03	1.00E-05	0	25	80	0.16204
6.5	1.00E-03	1.00E-05	0	25	84	0.15741
6.5	1.00E-03	1.00E-05	0	25	88	0.18056
6.5	1.00E-03	1.00E-05	0	25	92	0.25
6.5	1.00E-03	1.00E-05	0	25	96	0.25463
6.5	1.00E-03	1.00E-05	0	25	100	0.27315
6.5	1.00E-03	1.00E-05	0	25	104	0.2963
6.5	1.00E-03	1.00E-05	0	25	108	0.28241
6.5	1.00E-03	1.00E-05	0	25	112	0.30556
6.5	1.00E-03	1.00E-05	0	25	116	0.28704
6.5	1.00E-03	1.00E-05	0	25	120	0.31944
6.5	1.00E-03	1.00E-05	0	25	124	0.30556
6.5	1.00E-03	1.00E-05	0	25	128	0.32407
6.5	1.00E-03	1.00E-05	0	25	132	0.31944
6.5	1.00E-03	1.00E-05	0	25	136	0.2963
6.5	1.00E-03	1.00E-05	0	25	140	0.31481
6.5	1.00E-03	1.00E-05	0	25	144	0.31944
6.5	1.00E-03	1.00E-05	0	25	148	0.34722
6.5	1.00E-03	1.00E-05	0	25	152	0.31019
6.5	1.00E-03	1.00E-05	0	25	156	0.31944
6.5	1.00E-03	1.00E-05	0	25	160	0.31019
6.5	1.00E-03	1.00E-05	0	25	164	0.27315
6.5	1.00E-03	1.00E-05	0	25	168	0.33333
6.5	1.00E-03	1.00E-05	0	25	172	0.32407
6.5	1.00E-03	1.00E-05	0	25	176	0.30093
6.5	1.00E-03	1.00E-05	0	25	180	0.31481
6.5	1.00E-03	1.00E-05	0	25	184	0.30093
6.5	1.00E-03	1.00E-05	0	25	188	0.31481
6.5	1.00E-03	1.00E-05	0	25	192	0.33333
6.5	1.00E-03	1.00E-05	0	25	196	0.33796
6.5	1.00E-03	1.00E-05	0	25	200	0.30556
6.5	1.00E-03	1.00E-05	0	25	204	0.31019
6.5	1.00E-03	1.00E-05	0	25	208	0.2963
6.5	1.00E-03	1.00E-05	0	25	212	0.29167
6.5	1.00E-03	1.00E-05	0	25	216	0.31019
6.5	1.00E-03	1.00E-05	0	25	220	0.27778
6.5	1.00E-03	1.00E-05	0	25	224	0.18981
6.5	1.00E-03	1.00E-05	0	25	228	0.16204
6.5	1.00E-03	1.00E-05	0	25	232	0.08333
6.5	1.00E-03	1.00E-05	0	25	236	0.12037
6.5	1.00E-03	1.00E-05	0	25	240	0.08796
6.0 	1.00E-03	1.00E-05	0	25	4	0
6.0 	1.00E-03	1.00E-05	0	25	8	0
6.0 	1.00E-03	1.00E-05	0	25	12	0
6.0 	1.00E-03	1.00E-05	0	25	16	0
6.0 	1.00E-03	1.00E-05	0	25	20	0
6.0 	1.00E-03	1.00E-05	0	25	24	0
6.0 	1.00E-03	1.00E-05	0	25	28	0
6.0 	1.00E-03	1.00E-05	0	25	32	0
6.0 	1.00E-03	1.00E-05	0	25	36	0
6.0 	1.00E-03	1.00E-05	0	25	40	0
6.0 	1.00E-03	1.00E-05	0	25	44	0
6.0 	1.00E-03	1.00E-05	0	25	48	0
6.0 	1.00E-03	1.00E-05	0	25	52	0
6.0 	1.00E-03	1.00E-05	0	25	56	0
6.0 	1.00E-03	1.00E-05	0	25	60	0
6.0 	1.00E-03	1.00E-05	0	25	64	0.00463
6.0 	1.00E-03	1.00E-05	0	25	68	0.00926
6.0 	1.00E-03	1.00E-05	0	25	72	0.03704
6.0 	1.00E-03	1.00E-05	0	25	76	0.06481
6.0 	1.00E-03	1.00E-05	0	25	80	0.16204
6.0 	1.00E-03	1.00E-05	0	25	84	0.15741
6.0 	1.00E-03	1.00E-05	0	25	88	0.18056
6.0 	1.00E-03	1.00E-05	0	25	92	0.25
6.0 	1.00E-03	1.00E-05	0	25	96	0.25463
6.0 	1.00E-03	1.00E-05	0	25	100	0.27315
6.0 	1.00E-03	1.00E-05	0	25	104	0.2963
6.0 	1.00E-03	1.00E-05	0	25	108	0.28241
6.0 	1.00E-03	1.00E-05	0	25	112	0.30556
6.0 	1.00E-03	1.00E-05	0	25	116	0.28704
6.0 	1.00E-03	1.00E-05	0	25	120	0.31944
6.0 	1.00E-03	1.00E-05	0	25	124	0.30556
6.0 	1.00E-03	1.00E-05	0	25	128	0.32407
6.0 	1.00E-03	1.00E-05	0	25	132	0.31944
6.0 	1.00E-03	1.00E-05	0	25	136	0.2963
6.0 	1.00E-03	1.00E-05	0	25	140	0.31481
6.0 	1.00E-03	1.00E-05	0	25	144	0.31944
6.0 	1.00E-03	1.00E-05	0	25	148	0.34722
6.0 	1.00E-03	1.00E-05	0	25	152	0.31019
6.0 	1.00E-03	1.00E-05	0	25	156	0.31944
6.0 	1.00E-03	1.00E-05	0	25	160	0.31019
6.0 	1.00E-03	1.00E-05	0	25	164	0.27315
6.0 	1.00E-03	1.00E-05	0	25	168	0.33333
6.0 	1.00E-03	1.00E-05	0	25	172	0.32407
6.0 	1.00E-03	1.00E-05	0	25	176	0.30093
6.0 	1.00E-03	1.00E-05	0	25	180	0.31481
6.0 	1.00E-03	1.00E-05	0	25	184	0.30093
6.0 	1.00E-03	1.00E-05	0	25	188	0.31481
6.0 	1.00E-03	1.00E-05	0	25	192	0.33333
6.0 	1.00E-03	1.00E-05	0	25	196	0.33796
6.0 	1.00E-03	1.00E-05	0	25	200	0.30556
6.0 	1.00E-03	1.00E-05	0	25	204	0.31019
6.0 	1.00E-03	1.00E-05	0	25	208	0.2963
6.0 	1.00E-03	1.00E-05	0	25	212	0.29167
6.0 	1.00E-03	1.00E-05	0	25	216	0.31019
6.0 	1.00E-03	1.00E-05	0	25	220	0.27778
6.0 	1.00E-03	1.00E-05	0	25	224	0.18981
6.0 	1.00E-03	1.00E-05	0	25	228	0.16204
6.0 	1.00E-03	1.00E-05	0	25	232	0.08333
6.0 	1.00E-03	1.00E-05	0	25	236	0.12037
6.0 	1.00E-03	1.00E-05	0	25	240	0.08796
6.0 	3.00E-02	1.00E-05	0	25	4	0
6.0 	3.00E-02	1.00E-05	0	25	8	0
6.0 	3.00E-02	1.00E-05	0	25	12	0
6.0 	3.00E-02	1.00E-05	0	25	16	0
6.0 	3.00E-02	1.00E-05	0	25	20	0
6.0 	3.00E-02	1.00E-05	0	25	24	0
6.0 	3.00E-02	1.00E-05	0	25	28	0
6.0 	3.00E-02	1.00E-05	0	25	32	0
6.0 	3.00E-02	1.00E-05	0	25	36	0
6.0 	3.00E-02	1.00E-05	0	25	40	0
6.0 	3.00E-02	1.00E-05	0	25	44	0
6.0 	3.00E-02	1.00E-05	0	25	48	0.00746
6.0 	3.00E-02	1.00E-05	0	25	52	0.06343
6.0 	3.00E-02	1.00E-05	0	25	56	0.13806
6.0 	3.00E-02	1.00E-05	0	25	60	0.18284
6.0 	3.00E-02	1.00E-05	0	25	64	0.23134
6.0 	3.00E-02	1.00E-05	0	25	68	0.1791
6.0 	3.00E-02	1.00E-05	0	25	72	0.22761
6.0 	3.00E-02	1.00E-05	0	25	76	0.27985
6.0 	3.00E-02	1.00E-05	0	25	80	0.35821
6.0 	3.00E-02	1.00E-05	0	25	84	0.40672
6.0 	3.00E-02	1.00E-05	0	25	88	0.41045
6.0 	3.00E-02	1.00E-05	0	25	92	0.46269
6.0 	3.00E-02	1.00E-05	0	25	96	0.50373
6.0 	3.00E-02	1.00E-05	0	25	100	0.55224
6.0 	3.00E-02	1.00E-05	0	25	104	0.50746
6.0 	3.00E-02	1.00E-05	0	25	108	0.59328
6.0 	3.00E-02	1.00E-05	0	25	112	0.59701
6.0 	3.00E-02	1.00E-05	0	25	116	0.58582
6.0 	3.00E-02	1.00E-05	0	25	120	0.64925
6.0 	3.00E-02	1.00E-05	0	25	124	0.6306
6.0 	3.00E-02	1.00E-05	0	25	128	0.66045
6.0 	3.00E-02	1.00E-05	0	25	132	0.63433
6.0 	3.00E-02	1.00E-05	0	25	136	0.62313
6.0 	3.00E-02	1.00E-05	0	25	140	0.66791
6.0 	3.00E-02	1.00E-05	0	25	144	0.64179
6.0 	3.00E-02	1.00E-05	0	25	148	0.6791
6.0 	3.00E-02	1.00E-05	0	25	152	0.66791
6.0 	3.00E-02	1.00E-05	0	25	156	0.6903
6.0 	3.00E-02	1.00E-05	0	25	160	0.72015
6.0 	3.00E-02	1.00E-05	0	25	164	0.6791
6.0 	3.00E-02	1.00E-05	0	25	168	0.72761
6.0 	3.00E-02	1.00E-05	0	25	172	0.69776
6.0 	3.00E-02	1.00E-05	0	25	176	0.68537
6.0 	3.00E-02	1.00E-05	0	25	180	0.69403
6.0 	3.00E-02	1.00E-05	0	25	184	0.70149
6.0 	3.00E-02	1.00E-05	0	25	188	0.72388
6.0 	3.00E-02	1.00E-05	0	25	192	0.69657
6.0 	3.00E-02	1.00E-05	0	25	196	0.69657
6.0 	3.00E-02	1.00E-05	0	25	200	0.72761
6.0 	3.00E-02	1.00E-05	0	25	204	0.72388
6.0 	3.00E-02	1.00E-05	0	25	208	0.69164
6.0 	3.00E-02	1.00E-05	0	25	212	0.69776
6.0 	3.00E-02	1.00E-05	0	25	216	0.70522
6.0 	3.00E-02	1.00E-05	0	25	220	0.6903
6.0 	3.00E-02	1.00E-05	0	25	224	0.5709
6.0 	3.00E-02	1.00E-05	0	25	228	0.38433
6.0 	3.00E-02	1.00E-05	0	25	232	0.3209
6.0 	3.00E-02	1.00E-05	0	25	236	0.35821
6.0 	3.00E-02	1.00E-05	0	25	240	0.27239
6.0 	5.00E-02	1.00E-05	0	25	4	0
6.0 	5.00E-02	1.00E-05	0	25	8	0
6.0 	5.00E-02	1.00E-05	0	25	12	0
6.0 	5.00E-02	1.00E-05	0	25	16	0
6.0 	5.00E-02	1.00E-05	0	25	20	0
6.0 	5.00E-02	1.00E-05	0	25	24	0
6.0 	5.00E-02	1.00E-05	0	25	28	0
6.0 	5.00E-02	1.00E-05	0	25	32	0
6.0 	5.00E-02	1.00E-05	0	25	36	0
6.0 	5.00E-02	1.00E-05	0	25	40	0
6.0 	5.00E-02	1.00E-05	0	25	44	0.02203
6.0 	5.00E-02	1.00E-05	0	25	48	0.03524
6.0 	5.00E-02	1.00E-05	0	25	52	0.04846
6.0 	5.00E-02	1.00E-05	0	25	56	0.07048
6.0 	5.00E-02	1.00E-05	0	25	60	0.09692
6.0 	5.00E-02	1.00E-05	0	25	64	0.11894
6.0 	5.00E-02	1.00E-05	0	25	68	0.163
6.0 	5.00E-02	1.00E-05	0	25	72	0.19383
6.0 	5.00E-02	1.00E-05	0	25	76	0.26432
6.0 	5.00E-02	1.00E-05	0	25	80	0.35242
6.0 	5.00E-02	1.00E-05	0	25	84	0.30837
6.0 	5.00E-02	1.00E-05	0	25	88	0.38326
6.0 	5.00E-02	1.00E-05	0	25	92	0.44493
6.0 	5.00E-02	1.00E-05	0	25	96	0.44053
6.0 	5.00E-02	1.00E-05	0	25	100	0.51542
6.0 	5.00E-02	1.00E-05	0	25	104	0.53744
6.0 	5.00E-02	1.00E-05	0	25	108	0.55507
6.0 	5.00E-02	1.00E-05	0	25	112	0.60352
6.0 	5.00E-02	1.00E-05	0	25	116	0.62555
6.0 	5.00E-02	1.00E-05	0	25	120	0.63877
6.0 	5.00E-02	1.00E-05	0	25	124	0.62555
6.0 	5.00E-02	1.00E-05	0	25	128	0.5859
6.0 	5.00E-02	1.00E-05	0	25	132	0.60352
6.0 	5.00E-02	1.00E-05	0	25	136	0.6696
6.0 	5.00E-02	1.00E-05	0	25	140	0.64317
6.0 	5.00E-02	1.00E-05	0	25	144	0.67401
6.0 	5.00E-02	1.00E-05	0	25	148	0.69604
6.0 	5.00E-02	1.00E-05	0	25	152	0.73568
6.0 	5.00E-02	1.00E-05	0	25	156	0.69163
6.0 	5.00E-02	1.00E-05	0	25	160	0.73128
6.0 	5.00E-02	1.00E-05	0	25	164	0.72687
6.0 	5.00E-02	1.00E-05	0	25	168	0.74449
6.0 	5.00E-02	1.00E-05	0	25	172	0.74009
6.0 	5.00E-02	1.00E-05	0	25	176	0.75128
6.0 	5.00E-02	1.00E-05	0	25	180	0.76652
6.0 	5.00E-02	1.00E-05	0	25	184	0.77974
6.0 	5.00E-02	1.00E-05	0	25	188	0.77974
6.0 	5.00E-02	1.00E-05	0	25	192	0.79057
6.0 	5.00E-02	1.00E-05	0	25	196	0.77771
6.0 	5.00E-02	1.00E-05	0	25	200	0.76533
6.0 	5.00E-02	1.00E-05	0	25	204	0.78176
6.0 	5.00E-02	1.00E-05	0	25	208	0.7789
6.0 	5.00E-02	1.00E-05	0	25	212	0.77093
6.0 	5.00E-02	1.00E-05	0	25	216	0.76247
6.0 	5.00E-02	1.00E-05	0	25	220	0.77533
6.0 	5.00E-02	1.00E-05	0	25	224	0.70485
6.0 	5.00E-02	1.00E-05	0	25	228	0.65639
6.0 	5.00E-02	1.00E-05	0	25	232	0.63436
6.0 	5.00E-02	1.00E-05	0	25	236	0.51982
6.0 	5.00E-02	1.00E-05	0	25	240	0.44934
6.0 	1.00E-03	1.00E-05	25	25	4	5.11E-04
6.0 	1.00E-03	1.00E-05	25	25	8	0.08691
6.0 	1.00E-03	1.00E-05	25	25	12	5.11E-04
6.0 	1.00E-03	1.00E-05	25	25	16	0.03119
6.0 	1.00E-03	1.00E-05	25	25	20	0.43712
6.0 	1.00E-03	1.00E-05	25	25	24	0.57311
6.0 	1.00E-03	1.00E-05	25	25	28	0.69018
6.0 	1.00E-03	1.00E-05	25	25	32	0.71728
6.0 	1.00E-03	1.00E-05	25	25	36	0.79039
6.0 	1.00E-03	1.00E-05	25	25	40	0.81033
6.0 	1.00E-03	1.00E-05	25	25	44	0.86759
6.0 	1.00E-03	1.00E-05	25	25	48	0.88497
6.0 	1.00E-03	1.00E-05	25	25	52	0.87577
6.0 	1.00E-03	1.00E-05	25	25	56	0.93558
6.0 	1.00E-03	1.00E-05	25	25	60	0.94427
6.0 	1.00E-03	1.00E-05	25	25	64	0.92536
6.0 	1.00E-03	1.00E-05	25	25	68	0.90951
6.0 	1.00E-03	1.00E-05	25	25	72	0.92894
6.0 	1.00E-03	1.00E-05	25	25	76	0.96012
6.0 	1.00E-03	1.00E-05	25	25	80	0.94121
6.0 	1.00E-03	1.00E-05	25	25	84	0.94939
6.0 	1.00E-03	1.00E-05	25	25	88	0.9637
